From Node ID,To Node ID,Weight
2269,18098,1
2270,17797,1
2270,16131,1
2270,17275,1
2270,17136,1
2270,17486,1
2270,17198,1
2270,16276,1
2270,16664,1
2271,15657,1
2271,16684,1
2271,17129,1
2271,15973,0
2271,15590,1
2272,16930,1
2272,16635,-1
2272,16504,1
2272,17224,1
2272,15942,1
2272,16796,1
2272,16968,1
2272,17636,1
2272,16937,1
2272,17012,1
2272,16942,1
2272,17249,1
2272,15925,1
2272,17143,1
2272,15702,1
2272,16975,1
2272,16311,1
2272,16927,1
2272,16633,1
2272,16970,1
2272,16594,1
2272,17402,1
2272,16595,1
2273,17400,1
2273,17288,-1
2273,17506,0
2273,17443,0
2273,17430,0
2273,17421,1
2273,17512,-1
2273,17427,1
2274,15544,1
2274,17021,1
2274,17496,1
2274,17630,0
2274,17268,1
2275,15967,1
2275,16633,1
2275,17335,1
2275,16070,1
2275,15787,1
2275,16552,1
2275,15667,0
2275,16542,1
2275,16338,1
2275,16173,1
2275,16063,1
2275,18031,1
2276,16043,1
2276,17130,0
2276,17588,1
2276,16436,1
2276,17428,1
2276,16102,1
2276,16131,1
2276,16381,1
2276,16090,1
2276,17024,0
2276,17151,1
2276,17212,1
2276,16482,1
2276,16093,1
2276,16092,1
2276,16089,1
2276,16062,1
2276,16091,1
2276,16397,1
2276,15751,1
2276,16337,1
2277,16891,-1
2277,16031,1
2277,15969,1
2277,17129,1
2277,15973,1
2278,17226,1
2278,18079,-1
2278,17945,1
2278,17972,-1
2278,18011,1
2278,17872,-1
2279,17436,1
2279,16192,1
2279,16485,1
2279,17206,1
2279,17292,1
2279,16580,1
2279,16727,1
2280,17062,1
2280,18082,0
2280,18005,1
2280,15658,1
2280,17071,-1
2281,18052,1
2281,19031,1
2281,18821,0
2281,18894,1
2281,18178,1
2282,17436,1
2282,17423,1
2282,15920,1
2282,16263,1
2282,17122,1
2283,17212,1
2283,16062,1
2283,17359,-1
2283,16131,1
2283,17228,1
2283,17701,-1
2284,16482,1
2284,16787,0
2284,17158,1
2284,17025,1
2284,16576,1
2285,17688,1
2285,17502,1
2285,17617,1
2285,17731,1
2285,17687,1
2285,17616,1
2285,17704,1
2286,18045,1
2286,15855,0
2286,18282,1
2286,17082,1
2286,16097,1
2287,18070,1
2287,16916,1
2287,17785,0
2287,17245,1
2287,17095,1
2288,17247,-1
2288,15553,1
2288,17126,0
2288,15584,1
2288,17230,0
2288,17187,-1
2289,17122,1
2289,15956,1
2289,16794,1
2289,17229,1
2289,16651,1
2289,16281,1
2290,15877,1
2290,16695,1
2290,17536,1
2290,15568,0
2290,17235,-1
2290,17352,1
2291,17105,1
2291,17087,1
2291,15877,1
2291,17213,1
2291,16739,1
2291,15908,1
2291,17532,1
2292,16737,1
2292,17212,1
2292,17359,0
2292,17390,0
2292,16880,1
2292,16732,1
2292,16736,1
2292,17070,1
2292,16685,1
2292,17200,0
2292,15999,1
2292,17213,1
2292,17676,0
2292,17118,1
2292,17521,1
2292,17681,1
2292,16585,1
2292,17105,1
2292,17701,1
2292,15709,1
2292,17506,0
2292,15900,1
2292,18076,0
2292,17684,-1
2292,16541,1
2292,16731,1
2292,15568,1
2292,16131,1
2292,17962,1
2292,17317,1
2292,17086,1
2292,16434,1
2292,16755,1
2292,16739,1
2292,17247,-1
2292,16183,1
2292,17028,1
2292,17590,1
2292,17230,-1
2292,16750,1
2292,17235,-1
2292,17381,1
2292,17664,-1
2292,17764,1
2293,15805,1
2293,16596,-1
2293,16016,1
2293,15813,0
2293,15812,1
2294,17317,1
2294,17756,1
2294,17702,0
2294,18078,1
2294,17869,1
2295,17572,1
2295,17368,1
2295,17235,-1
2295,17434,1
2295,17490,1
2295,16767,1
2295,17384,1
2295,17211,1
2295,17266,1
2295,17286,1
2295,18079,1
2295,16890,1
2295,17298,1
2295,17256,0
2295,16736,1
2295,17339,1
2295,17637,1
2295,17921,1
2295,17545,1
2295,18023,1
2295,17531,1
2295,17621,1
2295,17167,1
2295,17134,1
2295,17514,1
2295,17234,0
2295,17326,1
2295,17283,-1
2295,15708,1
2295,16963,1
2296,17699,-1
2296,18105,0
2296,17972,0
2296,17684,1
2296,17545,1
2297,16081,1
2297,16738,1
2297,15709,1
2297,16760,1
2297,17733,-1
2297,17919,0
2297,17087,1
2297,17684,0
2297,16100,1
2297,17213,-1
2297,16761,1
2297,17068,1
2298,15552,1
2298,15625,1
2298,15997,1
2298,16015,1
2298,15864,1
2298,16614,1
2298,16037,1
2298,16198,1
2298,15890,1
2299,15956,1
2299,17024,1
2299,15985,1
2299,16757,1
2299,17336,1
2299,15915,1
2299,17612,1
2299,15650,1
2299,16679,1
2299,17220,1
2299,16328,1
2300,17388,1
2300,17748,1
2300,16727,1
2300,16925,1
2300,16621,1
2300,17792,1
2300,17031,1
2300,16542,1
2300,16155,1
2300,17617,0
2300,18682,1
2300,18175,1
2300,18383,1
2300,17129,1
2300,15822,1
2300,15543,1
2300,15716,1
2301,18076,-1
2301,18059,1
2301,17976,-1
2301,18079,1
2301,17994,-1
2301,16829,1
2301,17972,-1
2301,18009,-1
2301,16762,1
2301,17962,-1
2302,15699,1
2302,16701,1
2302,17762,1
2302,16885,1
2302,16333,1
2302,16412,1
2302,18529,1
2302,18102,1
2302,17142,1
2302,18473,1
2302,16507,1
2302,16488,1
2302,17940,1
2302,18169,1
2302,16176,1
2302,16491,1
2302,17692,1
2302,16930,-1
2302,17254,1
2302,17612,1
2303,18229,-1
2303,16291,1
2303,19100,0
2303,17894,0
2303,17908,-1
2303,18240,-1
2303,18064,0
2303,18035,1
2303,16349,1
2303,17931,-1
2303,17828,1
2303,17746,-1
2303,18132,-1
2303,17331,1
2303,17353,1
2303,18140,1
2304,16880,1
2304,18218,1
2304,16274,1
2304,16869,1
2304,17695,1
2304,15718,1
2305,17762,1
2305,17778,-1
2305,17755,-1
2305,17774,1
2305,17506,1
2305,17945,1
2306,16875,1
2306,16916,1
2306,17785,1
2306,17095,1
2306,16922,1
2307,18364,1
2307,18505,1
2307,18369,1
2307,18423,1
2307,18296,1
2308,18872,1
2308,18489,0
2308,18644,0
2308,18703,1
2308,18947,1
2308,18869,1
2309,18385,1
2309,18643,-1
2309,18190,1
2309,16737,1
2309,18529,1
2310,16568,1
2310,16562,1
2310,16509,0
2310,16563,1
2310,16505,1
2310,16582,1
2310,16566,1
2311,18331,1
2311,18465,1
2311,19086,1
2311,18449,1
2311,18350,1
2311,19029,1
2311,18604,1
2312,16620,1
2312,17503,1
2312,17272,1
2312,16670,1
2312,17364,1
2312,16575,1
2312,15853,1
2312,17486,1
2312,17565,0
2312,17514,1
2312,16570,1
2312,16543,1
2313,17443,1
2313,16921,1
2313,17435,-1
2313,17200,1
2313,17462,1
2313,17386,1
2313,17137,1
2313,17430,1
2314,15819,1
2314,15950,1
2314,15810,1
2314,16882,1
2314,16380,1
2314,15836,1
2314,18128,1
2314,15820,1
2314,18166,1
2314,17684,1
2314,16813,1
2315,18983,1
2315,18837,1
2315,18643,-1
2315,18458,-1
2315,18821,1
2315,18709,1
2315,18888,0
2315,18960,1
2316,18079,1
2316,17972,1
2316,18073,1
2316,17962,1
2316,17953,1
2317,18225,1
2317,17827,1
2317,18169,1
2317,18123,1
2317,17896,1
2318,15709,1
2318,16750,1
2318,17510,1
2318,17700,1
2318,17972,1
2318,17962,1
2318,17701,1
2318,17684,1
2318,18128,1
2318,17869,-1
2318,17621,1
2318,17506,1
2319,17749,1
2319,17710,1
2319,17391,1
2319,17672,1
2319,15875,1
2320,16178,0
2320,17055,1
2320,16384,1
2320,15829,1
2320,15935,1
2320,17054,0
2320,15970,1
2320,15628,1
2320,16194,1
2320,16036,0
2320,16404,1
2321,15837,1
2321,16472,1
2321,16324,1
2321,18837,1
2321,17149,1
2322,15755,1
2322,16853,1
2322,16150,1
2322,16807,1
2322,16308,1
2322,15620,1
2322,17201,1
2322,15544,1
2322,15764,1
2322,15824,1
2323,18366,1
2323,18774,1
2323,17680,1
2323,18021,1
2323,18693,1
2323,18786,1
2324,15709,1
2324,16379,1
2324,18216,1
2324,18698,1
2324,18755,1
2324,15712,1
2324,15668,1
2324,18725,1
2324,19057,1
2324,19048,1
2324,18600,1
2324,16295,1
2324,16131,1
2324,16347,1
2324,18103,1
2324,15767,1
2324,16885,1
2324,15615,1
2324,16393,1
2324,17631,1
2324,16330,1
2324,18936,1
2324,17917,1
2324,16391,1
2324,16409,1
2324,16311,1
2324,19083,1
2324,16399,1
2324,18473,-1
2324,18905,1
2324,16039,1
2324,16454,1
2324,15708,1
2324,16407,1
2324,15716,1
2324,16460,1
2325,17008,1
2325,17684,1
2325,17518,1
2325,17152,1
2325,17064,1
2326,19052,1
2326,18611,1
2326,19037,1
2326,18956,1
2326,18918,1
2326,18835,1
2327,18409,1
2327,18481,1
2327,18406,1
2327,18408,1
2327,18383,1
2327,18445,1
2327,18075,1
2327,18550,1
2327,18380,1
2327,18187,0
2327,18551,1
2327,18436,0
2327,18401,1
2327,18425,1
2327,18496,0
2327,18482,1
2327,18398,1
2327,18456,1
2327,18601,1
2327,18351,1
2327,18359,1
2327,18354,0
2327,18392,0
2327,18508,1
2327,18462,1
2327,18345,1
2327,18343,1
2327,18486,1
2327,18613,1
2327,18449,0
2327,18390,1
2327,18479,1
2327,18357,1
2327,18347,1
2328,17344,1
2328,15855,1
2328,17260,0
2328,15615,1
2328,15881,0
2328,15967,0
2329,18481,-1
2329,15589,1
2329,16828,1
2329,17151,1
2329,18601,1
2330,18161,0
2330,17797,1
2330,17289,1
2330,15838,1
2330,18169,1
2330,15816,1
2330,17528,1
2330,17023,1
2330,16168,1
2330,16615,1
2330,18714,1
2331,17292,1
2331,17330,0
2331,17520,0
2331,17454,1
2331,17449,1
2331,17523,1
2331,17319,1
2331,17388,1
2331,17212,1
2331,17460,1
2332,18244,-1
2332,18187,-1
2332,18606,0
2332,18621,-1
2332,17693,1
2332,17891,0
2332,18409,0
2333,15824,1
2333,15764,0
2333,16383,1
2333,15679,1
2333,15841,1
2333,16606,1
2333,15806,1
2334,17590,1
2334,17741,1
2334,17805,1
2334,17654,1
2334,17062,1
2334,16658,1
2334,17857,-1
2334,17275,0
2334,17546,0
2335,17951,-1
2335,16312,1
2335,16750,-1
2335,16091,1
2335,16092,1
2336,16791,1
2336,15844,1
2336,16437,1
2336,16030,1
2336,17057,1
2337,17758,1
2337,17524,1
2337,17924,1
2337,17867,1
2337,18058,1
2338,17765,-1
2338,17690,1
2338,17805,1
2338,17761,1
2338,17317,1
2339,18234,1
2339,17256,1
2339,17811,1
2339,17871,1
2339,17923,1
2339,17832,1
2339,16695,1
2339,18022,-1
2339,17899,0
2339,17764,1
2339,16748,1
2339,16739,1
2339,18078,0
2339,17681,1
2339,15709,1
2339,15877,1
2339,17230,0
2339,16767,0
2339,17762,1
2339,18153,1
2339,16219,1
2339,16876,1
2339,17960,1
2339,17021,1
2339,16731,1
2339,18105,1
2339,15705,1
2339,17785,1
2339,17086,1
2339,18115,0
2339,17175,1
2339,15586,1
2339,17684,1
2339,17796,-1
2339,17352,1
2339,18249,1
2339,18089,1
2339,17239,1
2339,17919,0
2339,15708,1
2339,17245,1
2339,17989,1
2339,15908,0
2339,17360,1
2339,17607,1
2339,18059,1
2339,17431,1
2339,16734,1
2339,18125,1
2339,16685,1
2339,18098,1
2339,16916,1
2339,16610,1
2339,17194,1
2339,18198,1
2339,16733,1
2339,17621,1
2339,17845,1
2339,17510,1
2339,17430,1
2339,16897,1
2339,17949,1
2339,17676,1
2339,15893,1
2339,18223,1
2339,16877,1
2339,17857,0
2339,17664,0
2339,17898,1
2339,16738,1
2339,17128,1
2339,17095,1
2339,18076,-1
2339,18195,0
2339,16880,1
2339,17814,1
2339,17997,1
2340,16147,1
2340,18377,1
2340,16179,1
2340,18396,0
2340,18886,1
2340,17875,0
2340,18376,0
2341,16434,1
2341,17366,1
2341,17359,1
2341,17212,1
2341,16763,1
2342,17972,-1
2342,15888,0
2342,17702,1
2342,17684,-1
2342,15883,1
2342,15648,0
2342,17024,1
2343,17462,-1
2343,17464,-1
2343,15646,1
2343,17506,0
2343,17431,-1
2343,16073,1
2343,16900,1
2343,16880,1
2343,17390,-1
2343,15706,1
2343,16737,0
2343,16822,1
2343,17068,1
2343,16128,0
2343,16755,1
2343,16740,1
2343,17182,-1
2343,17510,-1
2343,17161,1
2343,16747,1
2343,17326,0
2343,16916,1
2344,16881,1
2344,15667,1
2344,16797,1
2344,17158,1
2344,17680,1
2344,17554,1
2344,16912,1
2344,16892,1
2344,17412,1
2344,18487,1
2344,17565,0
2344,16217,1
2345,18671,-1
2345,18679,1
2345,18384,1
2345,18909,1
2345,18776,1
2345,18817,1
2345,18946,1
2346,17911,1
2346,18081,0
2346,18152,1
2346,16119,1
2346,18305,1
2346,17339,1
2346,17521,1
2347,17805,1
2347,17740,1
2347,17701,1
2347,17477,1
2347,17690,1
2348,16146,-1
2348,18409,0
2348,17684,-1
2348,16733,-1
2348,17713,-1
2348,17806,-1
2349,17764,1
2349,17339,1
2349,17278,1
2349,17380,1
2349,17950,1
2350,16271,1
2350,17189,1
2350,16559,1
2350,17303,0
2350,17384,1
2350,17286,1
2350,17360,0
2350,16537,1
2350,17283,1
2350,17368,1
2350,17281,1
2350,17279,1
2350,17046,1
2350,15982,1
2350,16793,1
2350,17420,1
2350,17514,1
2350,15972,1
2350,17213,1
2350,17266,1
2350,17464,1
2350,17006,1
2350,17317,1
2350,17352,0
2350,16137,1
2350,16550,1
2350,17380,1
2350,15740,1
2351,17555,1
2351,17357,0
2351,17460,1
2351,16793,1
2351,15883,1
2351,17521,-1
2351,17228,-1
2351,17631,1
2351,17502,1
2352,19068,0
2352,19084,1
2352,19073,1
2352,18920,1
2352,19044,1
2353,19006,1
2353,19064,1
2353,18862,1
2353,18834,1
2353,18898,1
2353,19063,1
2353,18718,1
2354,15899,1
2354,17684,1
2354,16685,1
2354,15908,1
2354,17540,1
2354,17189,1
2354,17915,1
2354,15577,1
2354,17590,1
2354,17661,1
2354,15586,1
2354,16687,0
2354,17274,1
2354,17710,1
2354,16689,1
2354,17313,1
2354,17147,1
2354,17395,1
2354,16750,1
2354,17772,1
2354,17105,1
2354,17403,1
2354,17213,1
2354,16876,1
2354,16964,1
2354,17063,1
2354,17240,1
2354,17667,1
2354,16916,1
2354,17247,1
2354,17086,1
2354,17696,1
2354,15875,1
2354,17028,1
2354,18079,1
2354,17591,1
2354,16761,1
2354,17670,1
2354,17686,1
2354,17665,-1
2354,17811,0
2354,17495,1
2354,17857,-1
2354,16762,1
2354,17506,1
2354,17087,1
2354,16897,1
2354,17435,0
2354,17100,1
2355,16435,1
2355,18310,0
2355,16279,0
2355,17646,1
2355,16500,1
2355,15631,1
2355,16272,1
2355,16496,1
2355,17066,0
2355,17760,1
2355,15798,0
2355,17565,-1
2355,17067,1
2355,17385,1
2356,18499,1
2356,18768,1
2356,16087,-1
2356,18759,1
2356,16688,1
2356,16669,1
2356,16707,0
2356,17882,1
2356,16257,1
2356,17098,1
2357,18722,-1
2357,16080,1
2357,15901,1
2357,17506,1
2357,18739,-1
2357,17247,1
2357,17105,1
2357,16731,1
2357,18727,-1
2358,16416,1
2358,16311,-1
2358,16256,1
2358,16322,-1
2358,16338,0
2358,16501,-1
2359,17025,1
2359,16060,0
2359,15590,1
2359,17158,1
2359,16009,1
2360,17232,1
2360,16922,1
2360,17797,1
2360,16098,1
2360,18619,1
2361,15776,1
2361,17950,1
2361,15557,1
2361,17163,1
2361,16178,1
2361,18142,1
2361,16414,1
2361,16148,1
2361,18254,0
2361,17871,1
2361,16337,1
2361,17359,1
2361,17972,1
2361,15778,1
2361,16448,0
2361,16732,1
2361,15727,1
2361,16550,1
2361,15568,0
2361,16559,1
2361,18128,0
2361,16706,1
2361,17949,1
2361,18074,1
2361,16137,1
2361,16760,1
2361,16863,1
2361,16431,1
2361,15743,0
2361,16518,1
2361,16248,1
2361,18068,1
2361,18011,1
2361,15718,1
2361,16734,-1
2361,16385,1
2361,16425,1
2361,17890,1
2361,16424,1
2361,15998,1
2361,16619,1
2361,16648,1
2361,17761,1
2361,16513,1
2361,15742,1
2361,17256,1
2361,16733,1
2361,16072,1
2361,16557,1
2361,17157,1
2361,17559,1
2361,17028,1
2361,16676,1
2361,15908,-1
2361,15579,1
2361,15773,1
2361,18081,1
2361,16307,0
2361,16520,1
2361,16583,1
2361,15885,-1
2361,17516,1
2361,17390,1
2361,18001,1
2361,18188,1
2361,15999,1
2361,18003,1
2361,17320,1
2361,16150,1
2361,18069,1
2361,16694,1
2361,17141,1
2361,18104,1
2361,16291,1
2361,16002,1
2361,15630,1
2361,15856,1
2361,16585,1
2361,17416,1
2361,18028,1
2361,17682,1
2361,16584,1
2361,16003,1
2361,15887,1
2361,16634,1
2361,17543,1
2361,16521,0
2361,18048,1
2361,16406,1
2361,18027,1
2361,16470,1
2361,16884,-1
2361,15645,1
2361,16750,0
2361,15835,1
2361,17510,1
2361,16997,1
2361,16171,1
2361,16408,1
2361,17940,1
2361,16120,1
2361,17105,1
2361,16274,1
2362,18909,1
2362,18763,1
2362,18893,1
2362,18830,1
2362,18838,1
2362,18206,1
2362,18479,1
2363,17612,1
2363,17506,1
2363,17521,1
2363,17428,1
2363,17449,1
2363,17704,1
2363,17436,1
2363,17510,1
2363,17212,1
2364,17762,1
2364,16304,1
2364,17663,1
2364,17764,0
2364,16598,1
2365,15543,0
2365,17704,-1
2365,17657,0
2365,18244,-1
2365,18529,-1
2365,17460,-1
2366,19065,1
2366,18912,1
2366,18690,1
2366,18674,1
2366,18015,1
2367,17193,1
2367,17151,1
2367,17071,1
2367,17597,1
2367,17584,0
2367,17212,1
2367,17631,1
2367,16448,1
2368,15658,1
2368,17510,1
2368,15893,1
2368,16434,1
2368,17228,1
2368,17151,1
2369,18169,0
2369,18713,-1
2369,16225,1
2369,18161,1
2369,19057,1
2369,17153,1
2369,16662,1
2370,15787,1
2370,15780,-1
2370,17399,-1
2370,17940,1
2370,15790,1
2370,15802,-1
2371,17446,1
2371,17268,1
2371,15799,-1
2371,17239,1
2371,16731,1
2372,15885,1
2372,16617,1
2372,16415,1
2372,15890,1
2372,16443,1
2372,15865,1
2373,17448,1
2373,17350,1
2373,16018,0
2373,17446,1
2373,16359,1
2374,17510,1
2374,17430,1
2374,17048,1
2374,17360,1
2374,17464,-1
2374,17462,1
2374,17664,-1
2375,17599,1
2375,17631,1
2375,17758,1
2375,17583,1
2375,17458,1
2375,17299,1
2375,16658,1
2376,15951,1
2376,16019,1
2376,16616,1
2376,18690,1
2376,17085,1
2376,16575,1
2376,16192,1
2376,16506,1
2377,17659,1
2377,17561,1
2377,18137,1
2377,17045,1
2377,17851,1
2377,16618,1
2378,17252,1
2378,17867,1
2378,18217,1
2378,17556,1
2378,18032,-1
2379,17770,1
2379,17945,1
2379,17878,-1
2379,17352,1
2379,18678,1
2380,17274,1
2380,17230,1
2380,17352,1
2380,17275,1
2380,17247,-1
2380,17243,1
2381,16576,1
2381,15979,1
2381,17022,1
2381,15974,1
2381,16000,1
2381,16326,1
2381,17325,1
2381,16089,1
2382,18577,1
2382,18583,1
2382,18624,1
2382,18022,1
2382,18707,1
2382,18722,0
2382,17359,1
2382,18673,1
2383,16893,1
2383,16294,1
2383,16286,1
2383,17631,1
2383,16281,1
2384,16630,1
2384,16362,0
2384,17806,1
2384,18266,1
2384,17233,1
2384,18064,-1
2384,16793,1
2384,18537,1
2385,16367,1
2385,16353,0
2385,16613,1
2385,17566,1
2385,16414,1
2386,15823,1
2386,15814,0
2386,15812,1
2386,16326,1
2386,15788,1
2386,15789,1
2386,15753,1
2386,16188,1
2386,16190,0
2386,15787,1
2386,17054,1
2386,15815,-1
2386,15811,1
2386,15785,1
2386,16338,1
2386,15813,1
2386,16189,1
2386,16191,1
2386,15970,1
2386,15784,1
2387,17907,1
2387,16297,1
2387,16279,1
2387,16828,1
2387,17617,1
2387,17820,1
2387,17782,1
2387,16272,1
2387,17184,1
2387,17067,1
2387,16283,1
2387,17719,1
2387,17037,1
2388,17537,1
2388,17450,1
2388,18486,1
2388,17521,1
2388,17825,1
2388,16500,1
2388,18004,1
2388,17926,1
2388,18080,1
2388,17228,1
2389,17239,1
2389,17053,1
2389,17384,-1
2389,17317,1
2389,17343,1
2389,17300,1
2389,17321,1
2389,17382,0
2389,17315,1
2390,15886,0
2390,15999,1
2390,18310,1
2390,15974,1
2390,17045,1
2391,17664,1
2391,17235,1
2391,15608,1
2391,15575,1
2391,18036,-1
2391,17742,-1
2391,18388,-1
2391,17247,1
2391,18198,1
2391,16761,1
2391,15879,1
2391,17959,-1
2391,18195,-1
2392,17212,0
2392,17647,1
2392,16244,1
2392,16469,1
2392,17460,1
2393,15931,1
2393,15839,1
2393,15826,1
2393,16331,1
2393,15716,1
2393,16578,1
2393,16980,1
2393,16659,1
2393,16254,1
2393,16200,1
2393,17457,1
2394,18017,1
2394,16138,1
2394,18150,1
2394,18175,1
2394,16098,1
2394,17687,1
2394,17990,1
2394,18327,1
2395,18007,0
2395,18829,1
2395,16403,1
2395,15784,1
2395,18311,1
2395,18185,1
2396,17165,1
2396,17659,1
2396,16953,1
2396,16192,1
2396,15548,1
2397,18689,-1
2397,18255,0
2397,18803,0
2397,18797,0
2397,18796,1
2398,17023,0
2398,18810,0
2398,17651,1
2398,18600,1
2398,18713,-1
2398,18733,-1
2399,16303,1
2399,15554,1
2399,17953,-1
2399,17105,1
2399,15705,1
2399,17811,-1
2399,17068,1
2399,16822,1
2399,16760,1
2399,17590,-1
2399,15555,1
2399,17857,-1
2399,17307,1
2399,16762,1
2399,15565,1
2399,17403,-1
2399,17194,1
2399,17684,-1
2399,17774,-1
2399,17086,1
2399,17240,0
2399,17742,1
2399,15877,1
2399,16829,0
2399,15708,1
2399,15646,1
2400,18222,0
2400,17813,-1
2400,18631,1
2400,18036,1
2400,17976,1
2400,18053,-1
2400,18190,1
2400,18151,-1
2400,18254,-1
2400,18172,1
2400,18223,1
2400,18149,1
2400,18059,1
2400,18245,1
2401,16529,0
2401,17109,1
2401,16438,1
2401,16853,1
2401,16727,1
2402,15763,1
2402,16002,-1
2402,16388,-1
2402,18771,1
2402,16368,1
2402,16557,-1
2402,15810,1
2402,16380,1
2402,15963,1
2403,16095,1
2403,16178,1
2403,15975,0
2403,15926,-1
2403,15625,1
2403,16187,0
2403,16186,1
2403,16096,-1
2403,16590,1
2403,16171,0
2403,16196,-1
2403,15930,-1
2403,15779,1
2403,17179,1
2403,16460,-1
2403,17543,1
2404,17973,1
2404,17180,1
2404,17049,1
2404,16506,1
2404,17519,1
2405,17420,1
2405,17597,1
2405,17487,1
2405,17202,1
2405,17438,1
2405,17502,1
2405,17496,1
2405,17343,-1
2405,17472,1
2405,17555,1
2405,17460,1
2405,17382,1
2405,17454,1
2405,17446,1
2405,17336,0
2405,17309,1
2405,16830,1
2405,17504,1
2405,16815,1
2405,17319,1
2405,17315,0
2405,17268,1
2405,17155,1
2405,17428,-1
2405,17436,1
2405,17122,0
2405,17603,1
2405,17260,1
2406,15584,1
2406,18024,1
2406,18192,1
2406,15574,1
2406,16996,1
2406,15895,1
2407,17805,1
2407,18002,1
2407,17275,1
2407,17339,1
2407,17645,1
2408,18683,0
2408,19081,0
2408,19069,1
2408,18957,1
2408,19076,1
2409,16125,1
2409,16490,1
2409,17561,1
2409,15885,1
2409,16082,1
2409,15937,1
2409,15789,1
2409,16318,1
2410,15907,1
2410,17211,0
2410,17459,1
2410,17696,1
2410,17935,1
2411,18694,1
2411,18761,1
2411,18830,1
2411,18891,1
2411,18713,1
2411,18617,1
2412,17797,1
2412,16280,1
2412,15722,1
2412,16339,1
2412,16507,1
2412,16106,1
2412,17169,1
2412,17560,1
2412,15723,1
2412,17565,1
2413,17105,1
2413,18305,1
2413,17506,1
2413,17664,1
2413,17118,1
2413,18609,0
2413,17645,1
2413,17684,-1
2413,17681,1
2413,18254,-1
2413,18167,-1
2413,16890,1
2413,17911,1
2413,18166,-1
2414,16061,1
2414,17377,0
2414,17514,1
2414,16585,1
2414,16876,1
2414,17021,1
2414,17594,-1
2414,16545,1
2414,17266,1
2414,16762,1
2414,16043,1
2414,17639,1
2414,16104,1
2414,16434,1
2414,18036,1
2414,17495,1
2414,16527,1
2414,17512,-1
2414,18424,1
2414,16120,1
2414,16877,1
2415,16286,1
2415,16294,1
2415,16519,1
2415,17631,1
2415,16281,1
2415,16893,1
2415,17494,0
2416,17878,1
2416,17811,1
2416,17774,1
2416,17846,1
2416,17818,1
2417,16910,1
2417,16554,1
2417,17755,-1
2417,16535,1
2417,15568,1
2417,17490,-1
2417,16766,1
2418,16761,1
2418,17389,1
2418,17391,1
2418,16750,1
2418,17672,1
2418,17147,1
2418,15875,1
2418,17928,1
2419,17193,1
2419,17122,1
2419,16501,1
2419,16893,1
2419,17336,1
2420,17892,0
2420,16636,1
2420,18370,1
2420,17829,1
2420,16641,1
2421,16750,0
2421,16734,-1
2421,17459,1
2421,17590,1
2421,16737,1
2421,17265,-1
2421,17814,1
2422,16487,1
2422,16441,1
2422,17851,1
2422,15999,0
2422,16376,-1
2423,16172,0
2423,16310,1
2423,16665,1
2423,15597,1
2423,17847,1
2424,15705,1
2424,16120,1
2424,17547,0
2424,17665,-1
2424,17607,1
2424,17122,1
2424,17028,1
2424,15877,1
2424,17471,1
2424,16731,1
2424,17128,1
2424,17390,1
2424,16915,1
2424,16585,1
2424,17086,1
2424,17591,1
2424,17590,0
2424,17676,1
2424,16739,1
2424,15907,1
2424,17565,1
2424,17230,0
2424,16735,1
2424,16963,1
2424,15972,1
2424,16732,1
2424,17684,1
2424,16119,1
2424,17105,1
2424,15646,1
2424,17431,1
2424,17235,1
2424,17506,1
2425,17878,1
2425,17095,1
2425,17245,1
2425,18126,0
2425,18153,1
2425,18190,-1
2425,17972,1
2425,17794,1
2425,17510,1
2425,18073,1
2425,16916,1
2425,17684,1
2425,17962,-1
2425,17785,1
2425,18168,1
2426,15646,1
2426,17752,1
2426,17037,1
2426,16549,-1
2426,16290,1
2426,18976,1
2426,18186,1
2427,17138,-1
2427,18145,0
2427,18396,0
2427,17073,1
2427,16830,1
2428,18306,1
2428,18198,1
2428,18079,1
2428,18281,1
2428,18305,1
2428,18248,1
2428,18355,1
2428,18073,1
2428,18223,1
2428,17972,1
2428,18195,1
2428,18006,1
2428,18673,1
2428,18440,1
2428,19039,1
2428,18222,1
2428,18444,1
2429,18667,0
2429,18690,1
2429,18471,1
2429,18645,1
2429,18588,1
2429,18651,1
2430,16087,1
2430,18467,1
2430,16640,1
2430,16231,1
2430,17062,1
2430,16981,1
2430,17407,1
2430,16653,1
2430,17085,1
2430,16611,1
2430,17112,1
2430,15725,1
2431,17073,1
2431,16373,1
2431,17142,1
2431,17688,1
2431,18413,1
2432,18147,1
2432,18184,1
2432,17724,1
2432,18163,-1
2432,17228,1
2432,16138,0
2432,17752,0
2432,18230,1
2433,16813,1
2433,17079,0
2433,15838,1
2433,16399,0
2433,15731,1
2434,17122,0
2434,17599,0
2434,16501,1
2434,16893,1
2434,15611,1
2434,15797,1
2434,16890,1
2434,17229,1
2434,17937,1
2434,17546,1
2434,16286,1
2434,15579,1
2434,16281,1
2434,16294,1
2435,16106,1
2435,17659,1
2435,16098,1
2435,15781,1
2435,18644,1
2436,18138,-1
2436,18187,1
2436,18361,-1
2436,18098,-1
2436,18222,1
2436,16626,1
2436,18142,1
2436,18430,-1
2436,18244,1
2436,16386,1
2436,18339,1
2436,18193,1
2436,18165,1
2436,16896,1
2436,18836,1
2436,18946,-1
2437,17442,1
2437,16801,1
2437,15621,1
2437,15685,1
2437,16112,1
2437,17253,1
2437,16848,1
2438,16403,1
2438,17441,1
2438,15914,1
